195.952,386.394
195.872,386.209
195.791,386.025
195.711,385.84
195.63,385.656
195.541,385.472
195.461,385.288
195.381,385.114
195.301,384.93
195.22,384.746
195.139,384.561
195.051,384.377
194.97,384.193
194.94,384.128
194.814,383.779
194.741,383.583
194.677,383.397
194.605,383.212
194.54,383.015
194.476,382.83
194.404,382.645
194.339,382.448
194.267,382.263
194.203,382.077
194.13,381.881
194.066,381.695
194.002,381.51
193.929,381.313
193.886,381.182
193.78,380.877
193.724,380.69
193.659,380.493
193.604,380.307
193.539,380.11
193.483,379.913
193.419,379.727
193.354,379.53
193.298,379.344
193.234,379.147
193.178,378.961
193.113,378.764
193.058,378.578
192.993,378.381
192.96,378.272
192.909,378.152
192.836,377.956
192.764,377.771
192.691,377.586
192.619,377.401
192.546,377.205
192.474,377.02
192.402,376.835
192.33,376.65
192.256,376.454
192.184,376.268
192.112,376.083
192.04,375.898
191.967,375.702
191.879,375.306
191.839,375.107
191.807,374.908
191.768,374.709
191.729,374.521
191.689,374.323
191.649,374.124
191.609,373.926
191.569,373.727
191.538,373.528
191.498,373.329
191.458,373.13
191.419,372.943
191.379,372.744
191.379,372.744
191.33,372.423
191.3,372.235
191.268,372.036
191.236,371.836
191.205,371.637
191.173,371.438
191.15,371.238
191.119,371.039
191.087,370.839
191.056,370.64
191.024,370.441
190.993,370.241
190.961,370.042
190.942,369.898
190.91,369.587
190.896,369.386
190.881,369.186
190.857,368.986
190.842,368.785
190.828,368.585
190.804,368.385
190.789,368.184
190.774,367.984
190.76,367.783
190.736,367.584
190.721,367.383
190.72,367.361
190.718,366.89
190.72,366.689
190.73,366.486
190.731,366.285
190.733,366.083
190.743,365.881
190.746,365.69
190.756,365.488
190.757,365.286
190.767,365.419
190.749,365.174
190.742,364.973
190.728,364.773
190.721,364.572
190.706,364.371
190.699,364.17
190.684,363.97
190.678,363.768
190.663,363.568
190.664,363.467
190.676,363.074
190.695,362.871
190.704,362.669
190.715,362.466
190.733,362.263
190.743,362.061
190.762,361.869
190.772,361.667
190.782,361.464
190.784,361.498
190.791,361.251
190.793,361.049
190.795,360.859
190.797,360.657
190.799,360.455
190.809,360.253
190.81,360.051
190.812,359.849
190.809,359.704
190.807,359.558
190.809,359.357
190.802,359.156
190.795,358.954
190.789,358.753
190.791,358.552
190.784,358.35
190.777,358.149
190.779,357.948
190.77,357.825
190.769,357.926
190.729,357.727
190.689,357.529
190.65,357.33
190.611,357.142
190.571,356.944
190.531,356.745
190.491,356.546
190.451,356.348
190.426,356.227
190.382,355.972
190.342,355.774
190.31,355.574
190.27,355.376
190.239,355.176
190.199,354.978
190.168,354.79
190.128,354.591
190.097,354.392
190.057,354.193
190.068,354.226
190.013,353.827
189.998,353.626
189.975,353.426
189.96,353.226
189.937,353.026
189.922,352.825
189.899,352.625
189.884,352.425
189.869,352.224
189.846,352.025
189.831,351.824
189.807,351.624
189.817,351.635
189.782,351.391
189.75,351.192
189.719,350.992
189.687,350.793
189.664,350.593
189.632,350.394
189.601,350.195
189.569,349.995
189.546,349.796
189.514,349.596
189.483,349.397
189.452,349.198
189.428,348.998
189.411,348.876
189.374,348.61
189.343,348.411
189.32,348.211
189.288,348.011
189.265,347.811
189.233,347.612
189.21,347.412
189.178,347.213
189.155,347.013
189.132,346.813
189.101,346.614
189.077,346.414
189.046,346.215
189.058,346.27
189.038,346.215
188.981,346.018
188.934,345.831
188.877,345.634
188.821,345.436
188.773,345.249
188.717,345.052
188.661,344.855
188.613,344.668
188.557,344.47
188.5,344.273
188.453,344.086
188.374,343.812
188.321,343.435
188.298,343.235
188.266,343.036
188.243,342.836
188.212,342.637
188.188,342.437
188.157,342.237
188.134,342.038
188.111,341.838
188.079,341.638
188.056,341.439
188.056,341.439
188.026,341.262
187.987,341.074
187.947,340.875
187.907,340.677
187.867,340.478
187.827,340.279
187.788,340.081
187.748,339.882
187.716,339.683
187.676,339.484
187.637,339.297
187.623,339.219
187.586,338.83
187.571,338.63
187.556,338.429
187.541,338.229
187.526,338.028
187.52,337.827
187.505,337.626
187.49,337.426
187.475,337.225
187.46,337.025
187.445,336.824
187.462,336.935
187.426,336.568
187.411,336.368
187.405,336.167
187.39,335.966
187.375,335.766
187.36,335.565
187.345,335.365
187.33,335.164
187.323,334.963
187.308,334.762
187.293,334.562
187.304,334.595
187.279,334.485
187.24,334.286
187.2,334.087
187.16,333.889
187.12,333.69
187.081,333.502
187.041,333.304
187.001,333.105
186.961,332.906
186.922,332.708
186.884,332.543
186.856,332.388
186.816,332.189
186.777,332.002
186.737,331.803
186.698,331.604
186.658,331.406
186.618,331.207
186.578,331.009
186.538,330.81
186.499,330.622
186.497,330.6
186.477,330.546
186.429,330.348
186.373,330.161
186.325,329.963
186.268,329.766
186.221,329.579
186.165,329.381
186.117,329.183
186.061,328.997
186.013,328.799
185.955,328.579
185.908,328.18
185.885,327.98
185.87,327.779
185.847,327.579
185.832,327.379
185.809,327.179
185.794,326.978
185.771,326.779
185.747,326.579
185.777,326.756
185.755,326.679
185.708,326.492
185.651,326.295
185.603,326.097
185.555,325.899
185.507,325.712
185.459,325.514
185.403,325.316
185.355,325.118
185.308,324.943
185.264,324.688
185.224,324.489
185.193,324.29
185.153,324.092
185.114,323.904
185.083,323.705
185.043,323.506
185.003,323.307
184.971,323.108
184.968,323.064
184.91,322.844
184.862,322.646
184.822,322.447
184.774,322.249
184.727,322.062
184.678,321.864
184.63,321.666
184.582,321.468
184.535,321.281
184.487,321.083
184.483,321.039
184.465,321.018
184.393,320.833
184.321,320.648
184.248,320.452
184.175,320.266
184.095,320.082
184.023,319.897
183.95,319.712
183.877,319.516
183.817,319.375
183.754,319.2
183.681,319.015
183.618,318.829
183.545,318.644
183.472,318.448
183.408,318.263
183.336,318.077
183.263,317.881
183.191,317.696
183.19,317.685
183.131,317.566
183.042,317.383
182.953,317.199
182.865,317.026
182.776,316.842
182.688,316.658
182.6,316.486
182.511,316.302
182.422,316.118
182.393,316.064
182.326,315.957
182.222,315.786
182.117,315.614
182.005,315.444
181.9,315.272
181.795,315.101
181.691,314.929
181.578,314.758
181.464,314.577
181.275,314.165
181.194,313.981
181.113,313.796
181.041,313.611
180.96,313.416
180.879,313.231
180.807,313.046
180.727,312.862
180.726,312.851
180.537,312.338
180.481,312.141
180.425,311.954
180.361,311.758
180.305,311.571
180.249,311.374
180.193,311.188
180.128,310.991
180.072,310.793
180.016,310.607
180.07,310.771
179.997,310.575
179.916,310.379
179.843,310.194
179.771,310.009
179.699,309.824
179.627,309.639
179.545,309.444
179.473,309.259
179.401,309.074
179.329,308.889
179.256,308.704
179.226,308.627
179.151,308.409
179.087,308.223
179.022,308.027
178.959,307.841
178.894,307.644
178.822,307.459
178.758,307.273
178.693,307.077
178.629,306.891
178.564,306.694
178.584,306.737
178.535,306.64
178.447,306.468
178.367,306.283
178.278,306.099
178.197,305.915
178.108,305.731
178.028,305.547
177.939,305.363
177.859,305.19
177.771,305.006
177.76,304.973
177.732,304.941
177.628,304.77
177.515,304.599
177.41,304.428
177.298,304.268
177.194,304.097
177.089,303.925
176.976,303.754
176.871,303.583
176.759,303.412
176.758,303.401
176.915,303.602
176.763,303.468
176.612,303.345
176.451,303.211
176.3,303.088
176.148,302.954
175.989,302.831
175.837,302.697
175.686,302.574
175.526,302.451
175.508,302.43
175.755,302.602
175.574,302.526
175.393,302.45
175.202,302.363
175.021,302.287
174.84,302.211
174.658,302.124
174.469,302.048
174.288,301.972
174.279,301.961
174.262,301.963
174.066,301.91
173.87,301.857
173.683,301.804
173.488,301.763
173.292,301.71
173.096,301.657
172.908,301.604
172.712,301.552
172.991,301.598
172.967,301.611
172.766,301.604
172.565,301.596
172.365,301.6
172.164,301.592
171.963,301.585
171.762,301.577
171.653,301.574
171.128,301.479
170.932,301.426
170.737,301.385
170.541,301.332
170.346,301.291
170.15,301.238
170.42,301.274
170.007,301.215
169.812,301.185
169.617,301.143
169.414,301.114
169.22,301.083
169.025,301.042
168.822,301.012
169.05,301.04
168.857,301.032
168.656,301.025
168.455,301.006
168.254,300.998
168.053,300.991
167.852,300.984
167.651,300.976
167.458,300.968
167.433,300.97
166.797,300.838
166.609,300.785
166.413,300.721
166.217,300.668
166.029,300.615
165.833,300.563
165.645,300.509
165.449,300.457
165.252,300.393
165.431,300.436
164.919,300.283
164.729,300.208
164.541,300.144
164.352,300.068
164.163,300.004
163.975,299.939
163.785,299.864
163.597,299.799
163.407,299.724
163.391,299.725
162.807,299.399
162.64,299.288
162.473,299.177
162.306,299.067
162.139,298.956
161.972,298.845
161.806,298.734
161.639,298.623
161.472,298.513
161.576,298.572
161.125,298.225
160.973,298.102
160.822,297.967
160.661,297.834
160.51,297.71
160.358,297.576
160.206,297.442
160.054,297.308
160.081,297.328
159.722,296.996
159.586,296.85
159.442,296.715
159.298,296.569
159.162,296.422
159.018,296.287
158.874,296.141
158.738,295.994
158.665,295.921
158.356,295.586
158.228,295.427
158.1,295.28
157.971,295.122
157.842,294.963
157.715,294.816
157.586,294.657
157.458,294.51
157.375,294.404
157.265,294.278
157.129,294.131
156.993,293.985
156.857,293.838
156.721,293.691
156.584,293.545
156.448,293.398
156.311,293.24
156.183,293.093
156.066,292.967
156.029,292.925
155.893,292.779
155.757,292.632
155.62,292.485
155.493,292.338
155.356,292.191
155.219,292.033
155.083,291.887
154.938,291.729
154.828,291.603
154.691,291.445
154.555,291.299
154.427,291.151
154.291,291.005
154.154,290.847
154.026,290.7
153.89,290.553
153.754,290.406
153.726,290.364
153.523,290.11
153.394,289.951
153.274,289.792
153.154,289.633
153.025,289.475
152.905,289.316
152.784,289.157
152.655,288.998
152.535,288.839
152.607,288.912
152.425,288.713
152.297,288.555
152.161,288.408
152.033,288.261
151.904,288.102
151.768,287.955
151.639,287.797
151.511,287.65
151.374,287.492
151.347,287.46
151.104,287.12
150.984,286.961
150.871,286.79
150.758,286.619
150.646,286.46
150.533,286.289
150.421,286.129
150.393,286.086
150.263,285.906
150.151,285.746
150.029,285.576
149.917,285.416
149.797,285.257
149.684,285.086
149.564,284.927
149.451,284.756
149.33,284.597
149.126,284.209
149.038,284.037
148.949,283.853
148.86,283.669
148.772,283.496
148.683,283.313
148.595,283.129
148.506,282.945
148.515,282.956
148.478,282.913
148.357,282.743
148.237,282.584
148.125,282.425
148.004,282.266
147.817,281.988
147.652,281.687
147.555,281.504
147.459,281.332
147.37,281.148
147.274,280.976
147.185,280.792
147.089,280.62
147.145,280.705
147.011,280.48
146.907,280.309
146.802,280.137
146.698,279.966
146.601,279.794
146.497,279.622
146.392,279.451
146.287,279.279
146.296,279.279
146.213,279.173
146.091,279.003
145.979,278.843
145.858,278.673
145.746,278.513
145.626,278.354
145.513,278.183
145.43,278.078
145.308,277.896
145.195,277.725
145.074,277.566
144.961,277.396
144.849,277.225
144.736,277.065
144.624,276.894
144.511,276.735
144.39,276.564
144.361,276.511
144.223,276.33
144.11,276.16
143.997,276
143.876,275.83
143.764,275.67
143.651,275.499
143.531,275.34
143.419,275.181
143.447,275.223
143.317,275.043
143.196,274.883
143.075,274.713
142.955,274.554
142.834,274.395
142.714,274.236
142.593,274.077
142.473,273.918
142.362,273.77
142.192,273.513
142.08,273.354
141.967,273.183
141.854,273.012
141.751,272.852
141.638,272.681
141.525,272.51
141.413,272.35
141.319,272.212
141.056,271.705
140.975,271.52
140.895,271.336
140.814,271.152
140.734,270.967
140.653,270.783
140.564,270.599
140.484,270.415
140.403,270.23
140.49,270.381
140.283,269.959
140.195,269.786
140.114,269.602
140.026,269.418
139.945,269.234
139.856,269.05
139.776,268.866
139.823,268.94
139.738,268.812
139.634,268.641
139.521,268.47
139.417,268.31
139.312,268.138
139.2,267.968
139.095,267.796
138.99,267.625
138.905,267.485
138.712,267.029
138.648,266.844
138.575,266.648
138.503,266.462
138.439,266.277
138.366,266.081
138.302,265.895
138.23,265.71
138.165,265.513
138.203,265.578
138.125,265.427
138.029,265.254
137.932,265.071
137.835,264.899
137.747,264.715
137.65,264.543
137.553,264.36
137.457,264.188
137.388,264.048
137.233,263.645
137.168,263.448
137.104,263.262
137.04,263.077
136.967,262.881
136.903,262.695
136.838,262.498
136.774,262.312
136.783,262.312
136.785,262.334
136.68,262.163
136.575,261.991
136.471,261.82
136.374,261.648
136.27,261.476
136.165,261.305
136.061,261.133
135.923,260.864
135.782,260.415
135.725,260.217
135.669,260.031
135.621,259.833
135.565,259.636
135.517,259.438
135.461,259.251
135.405,259.054
135.458,259.207
135.372,258.956
135.299,258.759
135.235,258.574
135.163,258.389
135.098,258.192
135.026,258.007
134.962,257.821
134.889,257.625
134.899,257.647
134.75,257.098
134.71,256.899
134.67,256.701
134.63,256.502
134.59,256.303
134.551,256.105
134.503,255.918
134.463,255.719
134.576,255.991
134.566,255.98
134.462,255.809
134.357,255.637
134.261,255.465
134.156,255.294
134.06,255.122
133.954,254.939
133.858,254.767
133.754,254.596
133.725,254.542
133.578,254.25
133.489,254.067
133.4,253.883
133.312,253.71
133.223,253.526
133.143,253.342
133.054,253.158
132.966,252.985
132.877,252.802
133.001,253.016
132.946,252.942
132.825,252.783
132.705,252.624
132.584,252.454
132.463,252.295
132.343,252.136
132.223,251.977
132.11,251.817
131.989,251.647
131.944,251.594
131.842,251.456
131.72,251.286
131.6,251.127
131.48,250.968
131.359,250.809
131.239,250.65
131.118,250.491
130.997,250.321
130.952,250.268
130.775,250.023
130.662,249.864
130.542,249.705
130.422,249.546
130.301,249.376
130.188,249.216
130.068,249.057
129.947,248.887
129.983,248.929
129.948,248.898
129.803,248.752
129.667,248.605
129.532,248.469
129.395,248.323
129.251,248.177
129.115,248.03
128.979,247.883
128.724,247.6
128.528,247.323
128.415,247.152
128.302,246.982
128.19,246.822
128.085,246.651
127.972,246.48
127.86,246.309
127.812,246.234
127.633,245.956
127.52,245.785
127.415,245.614
127.311,245.442
127.199,245.283
127.094,245.111
126.989,244.94
126.885,244.769
126.819,244.673
126.602,244.218
126.521,244.034
126.441,243.85
126.36,243.665
126.279,243.481
126.199,243.296
126.127,243.111
126.046,242.927
125.987,242.808
125.825,242.316
125.777,242.118
125.722,241.932
125.665,241.734
125.609,241.537
125.561,241.35
125.505,241.152
125.449,240.955
125.393,240.769
125.345,240.571
125.301,240.428
125.219,239.886
125.204,239.685
125.189,239.485
125.166,239.285
125.151,239.084
125.136,238.884
125.113,238.684
125.098,238.483
125.074,238.284
125.06,238.083
125.045,237.882
125.021,237.683
125.015,237.594
125.058,236.941
125.094,236.748
125.12,236.544
125.148,236.351
125.183,236.147
125.21,235.955
125.237,235.751
125.272,235.547
125.299,235.355
125.326,235.151
125.353,234.959
125.388,234.754
125.415,234.562
125.442,234.358
125.489,234.097
125.688,233.511
125.766,233.326
125.844,233.141
125.922,232.956
125.992,232.772
126.07,232.587
126.148,232.402
126.226,232.217
126.304,232.032
126.382,231.846
126.46,231.661
126.538,231.476
126.617,231.291
126.694,231.095
126.772,230.91
126.85,230.725
126.928,230.54
127.006,230.355
127.093,230.17
127.26,229.843
127.356,229.668
127.46,229.493
127.555,229.317
127.651,229.142
127.755,228.967
127.85,228.791
127.946,228.616
128.041,228.441
128.145,228.265
128.241,228.09
128.336,227.915
128.44,227.739
128.535,227.564
128.631,227.389
128.726,227.214
128.83,227.038
128.926,226.863
129.02,226.677
129.058,226.618
129.222,226.36
129.335,226.194
129.448,226.029
129.56,225.853
129.665,225.688
129.778,225.523
129.891,225.358
130.004,225.192
130.116,225.016
130.221,224.852
130.334,224.686
130.447,224.521
130.559,224.345
130.663,224.18
130.776,224.015
130.889,223.85
130.896,223.827
130.956,223.733
131.051,223.558
131.155,223.382
131.251,223.207
131.346,223.032
131.45,222.856
131.545,222.681
131.641,222.506
131.745,222.33
131.84,222.155
131.936,221.98
132.04,221.804
132.135,221.629
132.231,221.454
132.335,221.278
132.363,221.209
132.362,221.197
132.448,221.012
132.526,220.827
132.613,220.641
132.691,220.456
132.777,220.27
132.855,220.085
132.934,219.912
133.021,219.726
133.099,219.541
133.185,219.355
133.263,219.17
133.35,218.985
133.428,218.8
133.414,218.834
133.427,218.788
133.488,218.593
133.548,218.399
133.618,218.214
133.679,218.019
133.74,217.835
133.801,217.641
133.87,217.445
133.931,217.261
133.992,217.066
134.052,216.871
134.122,216.687
134.183,216.492
134.244,216.308
134.265,216.251
134.244,216.308
134.271,216.105
134.298,215.901
134.325,215.709
134.343,215.506
134.37,215.302
134.397,215.11
134.424,214.906
134.45,214.702
134.478,214.51
134.504,214.306
134.524,214.114
134.55,213.911
134.577,213.707
134.604,213.515
134.61,213.481
134.601,213.47
134.594,213.269
134.596,213.067
134.589,212.866
134.583,212.665
134.584,212.463
134.578,212.262
134.58,212.061
134.573,211.859
134.566,211.658
134.568,211.457
134.561,211.255
134.555,211.054
134.556,210.853
134.55,210.651
134.551,210.45
134.545,210.249
134.547,210.159
134.537,210.137
134.505,209.938
134.474,209.739
134.442,209.539
134.41,209.34
134.379,209.141
134.347,208.942
134.316,208.742
134.284,208.543
134.253,208.344
134.221,208.144
134.19,207.945
134.158,207.746
134.127,207.547
134.095,207.347
134.064,207.148
134.032,206.949
134.001,206.761
133.978,206.561
133.947,206.362
133.915,206.162
133.884,205.963
133.881,205.93
133.849,205.831
133.801,205.633
133.744,205.436
133.696,205.238
133.649,205.051
133.592,204.853
133.544,204.655
133.488,204.469
133.44,204.271
133.392,204.073
133.337,203.887
133.288,203.689
133.232,203.491
133.184,203.293
133.137,203.106
133.08,202.909
133.032,202.711
132.985,202.524
132.928,202.327
132.88,202.129
132.824,201.942
132.776,201.744
132.728,201.546
132.672,201.349
132.624,201.162
132.568,200.965
132.578,200.986
132.524,200.822
132.46,200.637
132.396,200.451
132.331,200.254
132.268,200.068
132.194,199.872
132.131,199.687
132.067,199.501
132.002,199.304
131.938,199.118
131.873,198.922
131.801,198.737
131.737,198.551
131.672,198.354
131.608,198.169
131.544,197.972
131.48,197.786
131.408,197.601
131.343,197.404
131.279,197.219
131.214,197.022
131.15,196.836
131.086,196.65
131.013,196.454
130.949,196.269
130.884,196.072
130.821,195.886
130.757,195.7
130.692,195.504
130.62,195.319
130.606,195.252
130.526,195.068
130.454,194.883
130.381,194.698
130.3,194.502
130.228,194.317
130.156,194.132
130.083,193.947
130.003,193.763
129.931,193.578
129.858,193.393
129.777,193.197
129.705,193.012
129.633,192.827
129.552,192.643
129.48,192.458
129.408,192.273
129.326,192.077
129.254,191.892
129.182,191.707
129.101,191.523
129.029,191.338
128.957,191.152
128.884,190.956
128.803,190.772
128.731,190.587
128.659,190.402
128.578,190.217
128.506,190.032
128.434,189.847
128.353,189.652
128.28,189.467
128.208,189.282
128.128,189.097
128.055,188.912
127.983,188.727
127.942,188.629
127.849,188.39
127.769,188.205
127.697,188.02
127.624,187.835
127.544,187.651
127.472,187.466
127.391,187.281
127.319,187.096
127.246,186.9
127.165,186.716
127.093,186.531
127.013,186.346
126.94,186.161
126.868,185.976
126.788,185.792
126.715,185.596
126.634,185.411
126.562,185.226
126.49,185.041
126.409,184.857
126.337,184.672
126.256,184.487
126.184,184.302
126.111,184.106
126.031,183.922
125.958,183.737
125.878,183.552
125.806,183.367
125.733,183.182
125.653,182.998
125.58,182.802
125.499,182.617
125.427,182.432
125.355,182.247
125.274,182.063
125.202,181.878
125.13,181.692
125.049,181.508
124.976,181.312
124.926,181.204
124.855,181.03
124.766,180.846
124.686,180.661
124.605,180.477
124.516,180.293
124.436,180.109
124.356,179.936
124.276,179.751
124.187,179.567
124.106,179.383
124.026,179.199
123.945,179.014
123.856,178.83
123.776,178.646
123.695,178.461
123.615,178.277
123.526,178.093
123.446,177.92
123.366,177.735
123.285,177.551
123.196,177.367
123.116,177.183
123.035,176.998
122.946,176.815
122.866,176.63
122.785,176.446
122.705,176.261
122.616,176.078
122.536,175.893
122.456,175.72
122.375,175.535
122.286,175.352
122.206,175.167
122.125,174.983
122.045,174.798
121.956,174.615
121.875,174.43
121.795,174.246
121.714,174.061
121.734,174.105
121.647,173.943
121.55,173.76
121.461,173.576
121.373,173.403
121.276,173.22
121.188,173.048
121.099,172.864
121.002,172.681
120.914,172.508
120.817,172.325
120.729,172.152
120.64,171.968
120.544,171.796
120.455,171.612
120.366,171.429
120.27,171.257
120.181,171.073
120.085,170.901
119.996,170.717
119.907,170.533
119.811,170.361
119.722,170.177
119.634,170.005
119.537,169.821
119.449,169.649
119.352,169.466
119.263,169.282
119.175,169.109
119.078,168.926
118.99,168.753
118.901,168.569
118.804,168.386
118.716,168.214
118.619,168.03
118.531,167.858
118.442,167.674
118.432,167.652
118.326,167.459
118.229,167.286
118.133,167.114
118.036,166.931
117.939,166.759
117.842,166.576
117.746,166.404
117.649,166.221
117.561,166.048
117.465,165.876
117.367,165.693
117.271,165.521
117.174,165.338
117.078,165.166
116.981,164.994
116.884,164.81
116.788,164.638
116.691,164.455
116.594,164.283
116.498,164.111
116.401,163.928
116.313,163.755
116.216,163.572
116.12,163.4
116.023,163.228
115.926,163.045
115.83,162.873
115.733,162.689
115.636,162.517
115.54,162.345
115.443,162.162
115.347,161.99
115.249,161.807
115.153,161.635
115.153,161.635
115.058,161.474
114.952,161.291
114.856,161.119
114.751,160.948
114.647,160.777
114.542,160.605
114.446,160.433
114.341,160.262
114.237,160.09
114.132,159.919
114.035,159.736
113.93,159.564
113.826,159.393
113.721,159.221
113.616,159.05
113.52,158.878
113.416,158.706
113.311,158.535
113.206,158.364
113.11,158.191
113.004,158.009
112.9,157.837
112.795,157.666
112.699,157.494
112.594,157.323
112.49,157.151
112.385,156.98
112.289,156.808
112.184,156.636
112.193,156.647
112.09,156.486
111.977,156.316
111.872,156.144
111.759,155.973
111.647,155.814
111.542,155.642
111.43,155.472
111.325,155.3
111.213,155.14
111.1,154.97
110.995,154.798
110.882,154.627
110.778,154.456
110.666,154.296
110.553,154.125
110.448,153.954
110.335,153.783
110.231,153.623
110.118,153.452
110.006,153.281
109.901,153.11
109.788,152.939
109.74,152.853
109.62,152.694
109.507,152.523
109.386,152.364
109.273,152.193
109.153,152.034
109.041,151.875
108.92,151.704
108.808,151.545
108.695,151.374
108.574,151.215
108.461,151.044
108.341,150.885
108.229,150.725
108.108,150.555
107.995,150.395
107.939,150.31
107.857,150.215
107.728,150.057
107.599,149.899
107.472,149.751
107.343,149.593
107.207,149.446
107.078,149.288
106.949,149.129
106.821,148.982
106.693,148.823
106.565,148.676
106.436,148.518
106.308,148.359
106.262,148.307
106.162,148.202
106.026,148.055
105.89,147.909
105.754,147.762
105.618,147.615
105.481,147.469
105.345,147.322
105.209,147.175
105.073,147.029
104.937,146.882
104.801,146.735
104.827,146.756
104.864,146.809
104.706,146.698
104.546,146.575
104.387,146.453
104.219,146.331
104.06,146.208
103.901,146.097
103.742,145.974
103.582,145.852
103.415,145.73
103.371,145.699
103.624,145.848
103.435,145.784
103.246,145.709
103.058,145.644
102.869,145.58
102.68,145.504
102.491,145.44
102.303,145.376
102.114,145.311
101.976,145.254
102.114,145.311
101.912,145.281
101.717,145.251
101.522,145.21
101.32,145.18
101.125,145.15
100.923,145.12
100.727,145.078
100.533,145.048
100.33,145.018
100.347,145.017
100.322,145.019
100.121,145.011
99.9203,145.004
99.7193,144.997
99.5183,144.989
99.3174,144.982
99.1165,144.974
98.9155,144.967
98.7145,144.959
98.5135,144.952
98.497,144.953
98.4886,144.954
98.2901,144.98
98.0909,144.995
97.8924,145.02
97.6939,145.046
97.4946,145.061
97.2962,145.087
97.0968,145.102
96.8984,145.128
96.6991,145.143
96.616,145.149
96.3088,145.172
96.1094,145.187
95.9101,145.202
95.7108,145.216
95.5107,145.22
95.3114,145.235
95.1121,145.25
94.9128,145.265
94.7135,145.279
94.505,145.284
94.7616,145.254
94.5142,145.294
94.3165,145.331
94.1189,145.369
93.9295,145.405
93.7319,145.442
93.5342,145.479
93.3366,145.516
93.139,145.553
92.9413,145.591
92.9571,145.578
92.7353,145.628
92.5385,145.677
92.3417,145.725
92.1441,145.762
91.9556,145.81
91.7579,145.847
91.5611,145.895
91.3642,145.943
91.1666,145.98
90.9781,146.028
90.8959,146.045
90.5164,146.107
90.3179,146.133
90.1194,146.159
89.9218,146.196
89.7233,146.222
89.5248,146.248
89.3264,146.274
